ResponseId,qid,res,Qlevel,was_rev,freDelta,fkglDelta,from.text,to.text,from.FRE,from.FKG,to.FRE,to.FKG
R_2f2tFJpolzgEViB,5eb234c6deb70a6af2260959,Somewhat disagree,Master's degree,False,-42.39065789473682,14.980263157894736,"Interestingly, in another thread of the Apache httpd mailing list they discuss an issue of harmful warning messages originating from meta-information they also use to enforce up-to-dateness of different translations. As they conclude, ""The whole point of the comment is to see which exact revisions of the original file you have to diff to see the changes."".","However, we found one case in Apache httpd documentation mailing list where the traceability information between translations of a document was still managed manually, e.g., by adding a line of comment at top of translations referring to original document and more particularly ""The whole point of the comment is to see which exact revisions of the original file you have to diff to see the changes."".",30.97065789473683,16.019736842105267,-11.419999999999987,31.000000000000004
R_3oGCHD9qcEOjEKR,5eb23431deb70a6af2247fa8,Somewhat agree,PhD,True,-6.6478375286041285,3.659946605644542,"The evaluator also had to assign a negative, neutral, or positive sentiment to the reported opinion and, finally, she had to identify in the selected part of the sentence the lexical tokes (e.g., noun, pronoun, adjective, etc.) referring to: (i) the linked library, and (ii) the quality aspect(s).","The evaluator also had to assign a negative or positive sentiment to the reported opinion (this information will be used in the context of the opinion miner) and, finally, she had to identify in the selected part of the sentence the lexical tokes (e.g., noun, pronoun, adjective, etc.) referring to: (i) the linked API, and (ii) the quality aspect(s).",-1.6984782608695355,24.923913043478265,-8.346315789473664,28.583859649122807
R_5gRs3GUMGwIrEuB,5eb23431deb70a6af2247fa8,Strongly agree,Master's degree,True,-6.6478375286041285,3.659946605644542,"The evaluator also had to assign a negative, neutral, or positive sentiment to the reported opinion and, finally, she had to identify in the selected part of the sentence the lexical tokes (e.g., noun, pronoun, adjective, etc.) referring to: (i) the linked library, and (ii) the quality aspect(s).","The evaluator also had to assign a negative or positive sentiment to the reported opinion (this information will be used in the context of the opinion miner) and, finally, she had to identify in the selected part of the sentence the lexical tokes (e.g., noun, pronoun, adjective, etc.) referring to: (i) the linked API, and (ii) the quality aspect(s).",-1.6984782608695355,24.923913043478265,-8.346315789473664,28.583859649122807
R_2sXVfZ8M2bTm0sA,5eb23431deb70a6af2247fa8,Strongly agree,PhD,False,-6.6478375286041285,3.659946605644542,"The evaluator also had to assign a negative, neutral, or positive sentiment to the reported opinion and, finally, she had to identify in the selected part of the sentence the lexical tokes (e.g., noun, pronoun, adjective, etc.) referring to: (i) the linked library, and (ii) the quality aspect(s).","The evaluator also had to assign a negative or positive sentiment to the reported opinion (this information will be used in the context of the opinion miner) and, finally, she had to identify in the selected part of the sentence the lexical tokes (e.g., noun, pronoun, adjective, etc.) referring to: (i) the linked API, and (ii) the quality aspect(s).",-1.6984782608695355,24.923913043478265,-8.346315789473664,28.583859649122807
R_1OkIm6nj0z1aQC9,5eb23431deb70a6af2247fa8,Strongly agree,Master's degree,True,-6.6478375286041285,3.659946605644542,"The evaluator also had to assign a negative, neutral, or positive sentiment to the reported opinion and, finally, she had to identify in the selected part of the sentence the lexical tokes (e.g., noun, pronoun, adjective, etc.) referring to: (i) the linked library, and (ii) the quality aspect(s).","The evaluator also had to assign a negative or positive sentiment to the reported opinion (this information will be used in the context of the opinion miner) and, finally, she had to identify in the selected part of the sentence the lexical tokes (e.g., noun, pronoun, adjective, etc.) referring to: (i) the linked API, and (ii) the quality aspect(s).",-1.6984782608695355,24.923913043478265,-8.346315789473664,28.583859649122807
R_2ASVLC9oTQeLJaR,5eb23431deb70a6af2247fa8,Somewhat agree,Bachelor's degree,True,-6.6478375286041285,3.659946605644542,"The evaluator also had to assign a negative, neutral, or positive sentiment to the reported opinion and, finally, she had to identify in the selected part of the sentence the lexical tokes (e.g., noun, pronoun, adjective, etc.) referring to: (i) the linked library, and (ii) the quality aspect(s).","The evaluator also had to assign a negative or positive sentiment to the reported opinion (this information will be used in the context of the opinion miner) and, finally, she had to identify in the selected part of the sentence the lexical tokes (e.g., noun, pronoun, adjective, etc.) referring to: (i) the linked API, and (ii) the quality aspect(s).",-1.6984782608695355,24.923913043478265,-8.346315789473664,28.583859649122807
R_eSf9paDm2rsJ9sd,5eb23431deb70a6af2247fa8,Somewhat agree,PhD,False,-6.6478375286041285,3.659946605644542,"The evaluator also had to assign a negative, neutral, or positive sentiment to the reported opinion and, finally, she had to identify in the selected part of the sentence the lexical tokes (e.g., noun, pronoun, adjective, etc.) referring to: (i) the linked library, and (ii) the quality aspect(s).","The evaluator also had to assign a negative or positive sentiment to the reported opinion (this information will be used in the context of the opinion miner) and, finally, she had to identify in the selected part of the sentence the lexical tokes (e.g., noun, pronoun, adjective, etc.) referring to: (i) the linked API, and (ii) the quality aspect(s).",-1.6984782608695355,24.923913043478265,-8.346315789473664,28.583859649122807
R_2fv6Pk7Rjmr7FVf,5eb23431deb70a6af2247fa8,Neither agree nor disagree,PhD,True,-6.6478375286041285,3.659946605644542,"The evaluator also had to assign a negative, neutral, or positive sentiment to the reported opinion and, finally, she had to identify in the selected part of the sentence the lexical tokes (e.g., noun, pronoun, adjective, etc.) referring to: (i) the linked library, and (ii) the quality aspect(s).","The evaluator also had to assign a negative or positive sentiment to the reported opinion (this information will be used in the context of the opinion miner) and, finally, she had to identify in the selected part of the sentence the lexical tokes (e.g., noun, pronoun, adjective, etc.) referring to: (i) the linked API, and (ii) the quality aspect(s).",-1.6984782608695355,24.923913043478265,-8.346315789473664,28.583859649122807
R_1hySrlplH6qf42Z,5eb23431deb70a6af2247fa8,Somewhat agree,Master's degree,False,-6.6478375286041285,3.659946605644542,"The evaluator also had to assign a negative, neutral, or positive sentiment to the reported opinion and, finally, she had to identify in the selected part of the sentence the lexical tokes (e.g., noun, pronoun, adjective, etc.) referring to: (i) the linked library, and (ii) the quality aspect(s).","The evaluator also had to assign a negative or positive sentiment to the reported opinion (this information will be used in the context of the opinion miner) and, finally, she had to identify in the selected part of the sentence the lexical tokes (e.g., noun, pronoun, adjective, etc.) referring to: (i) the linked API, and (ii) the quality aspect(s).",-1.6984782608695355,24.923913043478265,-8.346315789473664,28.583859649122807
R_2f2tFJpolzgEViB,5eb23431deb70a6af2247fa8,Neither agree nor disagree,Master's degree,False,-6.6478375286041285,3.659946605644542,"The evaluator also had to assign a negative, neutral, or positive sentiment to the reported opinion and, finally, she had to identify in the selected part of the sentence the lexical tokes (e.g., noun, pronoun, adjective, etc.) referring to: (i) the linked library, and (ii) the quality aspect(s).","The evaluator also had to assign a negative or positive sentiment to the reported opinion (this information will be used in the context of the opinion miner) and, finally, she had to identify in the selected part of the sentence the lexical tokes (e.g., noun, pronoun, adjective, etc.) referring to: (i) the linked API, and (ii) the quality aspect(s).",-1.6984782608695355,24.923913043478265,-8.346315789473664,28.583859649122807
R_3oGCHD9qcEOjEKR,5eb234b5deb70a6af225d63e,Strongly agree,PhD,True,-7.870760869565203,0.97359903381642,"To overcome this deadlock, recent research initiatives have advocated for the development of automated context-aware recommender systems that automatically generate high-quality documentation, contextual to any given task at hand. This has led to a first wave of automated approaches for the generation and recommendation of documentation (e.g.,).","To overcome this deadlock, recent research initiatives have advocated for the development of automated context-aware recommender systems that automatically generate high-quality documentation, contextual to any given task at hand; and exemplified by a first wave of automated approaches for the generation and recommendation of documentation (e.g.,).",-24.331739130434755,22.366956521739134,-32.20249999999996,23.340555555555554
R_5gRs3GUMGwIrEuB,5eb234b5deb70a6af225d63e,Strongly agree,Master's degree,True,-7.870760869565203,0.97359903381642,"To overcome this deadlock, recent research initiatives have advocated for the development of automated context-aware recommender systems that automatically generate high-quality documentation, contextual to any given task at hand. This has led to a first wave of automated approaches for the generation and recommendation of documentation (e.g.,).","To overcome this deadlock, recent research initiatives have advocated for the development of automated context-aware recommender systems that automatically generate high-quality documentation, contextual to any given task at hand; and exemplified by a first wave of automated approaches for the generation and recommendation of documentation (e.g.,).",-24.331739130434755,22.366956521739134,-32.20249999999996,23.340555555555554
R_RfYDkz12aApKVuF,5eb234b5deb70a6af225d63e,Somewhat disagree,Bachelor's degree,True,-7.870760869565203,0.97359903381642,"To overcome this deadlock, recent research initiatives have advocated for the development of automated context-aware recommender systems that automatically generate high-quality documentation, contextual to any given task at hand. This has led to a first wave of automated approaches for the generation and recommendation of documentation (e.g.,).","To overcome this deadlock, recent research initiatives have advocated for the development of automated context-aware recommender systems that automatically generate high-quality documentation, contextual to any given task at hand; and exemplified by a first wave of automated approaches for the generation and recommendation of documentation (e.g.,).",-24.331739130434755,22.366956521739134,-32.20249999999996,23.340555555555554
R_1OkIm6nj0z1aQC9,5eb234b5deb70a6af225d63e,Neither agree nor disagree,Master's degree,False,-7.870760869565203,0.97359903381642,"To overcome this deadlock, recent research initiatives have advocated for the development of automated context-aware recommender systems that automatically generate high-quality documentation, contextual to any given task at hand. This has led to a first wave of automated approaches for the generation and recommendation of documentation (e.g.,).","To overcome this deadlock, recent research initiatives have advocated for the development of automated context-aware recommender systems that automatically generate high-quality documentation, contextual to any given task at hand; and exemplified by a first wave of automated approaches for the generation and recommendation of documentation (e.g.,).",-24.331739130434755,22.366956521739134,-32.20249999999996,23.340555555555554
R_eSf9paDm2rsJ9sd,5eb234b5deb70a6af225d63e,Neither agree nor disagree,PhD,True,-7.870760869565203,0.97359903381642,"To overcome this deadlock, recent research initiatives have advocated for the development of automated context-aware recommender systems that automatically generate high-quality documentation, contextual to any given task at hand. This has led to a first wave of automated approaches for the generation and recommendation of documentation (e.g.,).","To overcome this deadlock, recent research initiatives have advocated for the development of automated context-aware recommender systems that automatically generate high-quality documentation, contextual to any given task at hand; and exemplified by a first wave of automated approaches for the generation and recommendation of documentation (e.g.,).",-24.331739130434755,22.366956521739134,-32.20249999999996,23.340555555555554
R_2fv6Pk7Rjmr7FVf,5eb234b5deb70a6af225d63e,Somewhat agree,PhD,False,-7.870760869565203,0.97359903381642,"To overcome this deadlock, recent research initiatives have advocated for the development of automated context-aware recommender systems that automatically generate high-quality documentation, contextual to any given task at hand. This has led to a first wave of automated approaches for the generation and recommendation of documentation (e.g.,).","To overcome this deadlock, recent research initiatives have advocated for the development of automated context-aware recommender systems that automatically generate high-quality documentation, contextual to any given task at hand; and exemplified by a first wave of automated approaches for the generation and recommendation of documentation (e.g.,).",-24.331739130434755,22.366956521739134,-32.20249999999996,23.340555555555554
R_3oGCHD9qcEOjEKR,5eb234c6deb70a6af2261c0c,Strongly agree,PhD,True,-10.805294117647009,5.97882352941177,"Common Solution: Writing script was the most adopted solution regarding the automatic documentation deployment. Concerning the missing features there was no specific solution and individuals usually were pointed to different possible alternatives (e.g.,).","Common Solution: Writing script is the most adopted solution regarding the automatic documentation deployment, while regarding the missing features there was no common solution (if any) and individuals usually points to different possible alternatives (e.g.,).",-20.905,20.15,-31.71029411764701,26.12882352941177
R_1OkIm6nj0z1aQC9,5eb234c6deb70a6af2261c0c,Strongly agree,Master's degree,True,-10.805294117647009,5.97882352941177,"Common Solution: Writing script was the most adopted solution regarding the automatic documentation deployment. Concerning the missing features there was no specific solution and individuals usually were pointed to different possible alternatives (e.g.,).","Common Solution: Writing script is the most adopted solution regarding the automatic documentation deployment, while regarding the missing features there was no common solution (if any) and individuals usually points to different possible alternatives (e.g.,).",-20.905,20.15,-31.71029411764701,26.12882352941177
R_2ALKUVr0LclXonG,5eb234c6deb70a6af2261c0c,Strongly agree,Master's degree,False,-10.805294117647009,5.97882352941177,"Common Solution: Writing script was the most adopted solution regarding the automatic documentation deployment. Concerning the missing features there was no specific solution and individuals usually were pointed to different possible alternatives (e.g.,).","Common Solution: Writing script is the most adopted solution regarding the automatic documentation deployment, while regarding the missing features there was no common solution (if any) and individuals usually points to different possible alternatives (e.g.,).",-20.905,20.15,-31.71029411764701,26.12882352941177
R_eSf9paDm2rsJ9sd,5eb234c6deb70a6af2261c0c,Neither agree nor disagree,PhD,True,-10.805294117647009,5.97882352941177,"Common Solution: Writing script was the most adopted solution regarding the automatic documentation deployment. Concerning the missing features there was no specific solution and individuals usually were pointed to different possible alternatives (e.g.,).","Common Solution: Writing script is the most adopted solution regarding the automatic documentation deployment, while regarding the missing features there was no common solution (if any) and individuals usually points to different possible alternatives (e.g.,).",-20.905,20.15,-31.71029411764701,26.12882352941177
R_2QiKL3vV8VYIJkJ,5eb234c6deb70a6af2261c0c,Strongly agree,Bachelor's degree,True,-10.805294117647009,5.97882352941177,"Common Solution: Writing script was the most adopted solution regarding the automatic documentation deployment. Concerning the missing features there was no specific solution and individuals usually were pointed to different possible alternatives (e.g.,).","Common Solution: Writing script is the most adopted solution regarding the automatic documentation deployment, while regarding the missing features there was no common solution (if any) and individuals usually points to different possible alternatives (e.g.,).",-20.905,20.15,-31.71029411764701,26.12882352941177
R_5gRs3GUMGwIrEuB,5eb233fadeb70a6af2237a20,Somewhat agree,Master's degree,True,-36.3029545454545,5.933030303030302,"Our goal is to understand whether refactoring can improve the naturalness of code. For this reason, here we assess how the code naturalness is impacted by both overall and specific types of refactorings.","Our goal is to investigate whether refactoring operations increase the naturalness of the refactored code. We assess how the code naturalness is impacted (i) overall, meaning when considering all types of refactoring operations together, and (ii) by specific types of refactoring.",38.832954545454555,11.941969696969698,2.530000000000058,17.875
R_2sXVfZ8M2bTm0sA,5eb233fadeb70a6af2237a20,Strongly disagree,PhD,True,-36.3029545454545,5.933030303030302,"Our goal is to understand whether refactoring can improve the naturalness of code. For this reason, here we assess how the code naturalness is impacted by both overall and specific types of refactorings.","Our goal is to investigate whether refactoring operations increase the naturalness of the refactored code. We assess how the code naturalness is impacted (i) overall, meaning when considering all types of refactoring operations together, and (ii) by specific types of refactoring.",38.832954545454555,11.941969696969698,2.530000000000058,17.875
R_RfYDkz12aApKVuF,5eb233fadeb70a6af2237a20,Somewhat disagree,Bachelor's degree,False,-36.3029545454545,5.933030303030302,"Our goal is to understand whether refactoring can improve the naturalness of code. For this reason, here we assess how the code naturalness is impacted by both overall and specific types of refactorings.","Our goal is to investigate whether refactoring operations increase the naturalness of the refactored code. We assess how the code naturalness is impacted (i) overall, meaning when considering all types of refactoring operations together, and (ii) by specific types of refactoring.",38.832954545454555,11.941969696969698,2.530000000000058,17.875
R_2t3j9LGzc1rnx28,5eb233fadeb70a6af2237a20,Neither agree nor disagree,PhD,False,-36.3029545454545,5.933030303030302,"Our goal is to understand whether refactoring can improve the naturalness of code. For this reason, here we assess how the code naturalness is impacted by both overall and specific types of refactorings.","Our goal is to investigate whether refactoring operations increase the naturalness of the refactored code. We assess how the code naturalness is impacted (i) overall, meaning when considering all types of refactoring operations together, and (ii) by specific types of refactoring.",38.832954545454555,11.941969696969698,2.530000000000058,17.875
R_1OkIm6nj0z1aQC9,5eb233fadeb70a6af2237a20,Somewhat disagree,Master's degree,False,-36.3029545454545,5.933030303030302,"Our goal is to understand whether refactoring can improve the naturalness of code. For this reason, here we assess how the code naturalness is impacted by both overall and specific types of refactorings.","Our goal is to investigate whether refactoring operations increase the naturalness of the refactored code. We assess how the code naturalness is impacted (i) overall, meaning when considering all types of refactoring operations together, and (ii) by specific types of refactoring.",38.832954545454555,11.941969696969698,2.530000000000058,17.875
R_2azQGqyzdiTkvn2,5eb233fadeb70a6af2237a20,Neither agree nor disagree,Professor,False,-36.3029545454545,5.933030303030302,"Our goal is to understand whether refactoring can improve the naturalness of code. For this reason, here we assess how the code naturalness is impacted by both overall and specific types of refactorings.","Our goal is to investigate whether refactoring operations increase the naturalness of the refactored code. We assess how the code naturalness is impacted (i) overall, meaning when considering all types of refactoring operations together, and (ii) by specific types of refactoring.",38.832954545454555,11.941969696969698,2.530000000000058,17.875
R_27lOIpRqcbfjcfD,5eb233fadeb70a6af2237a20,Somewhat agree,PhD,False,-36.3029545454545,5.933030303030302,"Our goal is to understand whether refactoring can improve the naturalness of code. For this reason, here we assess how the code naturalness is impacted by both overall and specific types of refactorings.","Our goal is to investigate whether refactoring operations increase the naturalness of the refactored code. We assess how the code naturalness is impacted (i) overall, meaning when considering all types of refactoring operations together, and (ii) by specific types of refactoring.",38.832954545454555,11.941969696969698,2.530000000000058,17.875
R_5gRs3GUMGwIrEuB,5eb234c6deb70a6af2261837,Neither agree nor disagree,Master's degree,True,-22.124219457013595,6.439660633484163,"Interestingly, we observed that developers adopt preventative solutions to ensure the up-to-dateness of the project's documentation. For example, some projects have added documentation up-to-dateness as one of the items to check in the contribution to-do list, and others have pushed this forward by making Javadoc update mandatory for pull request acceptance.","Some developers adopt preventative solutions to ensure the documentation up-to-dateness, adding documentation up-to-dateness as one of the items to check in the contribution to-do list, or even pushing this forward by making Javadoc update mandatory for pull request acceptance.",-1.5180882352940728,19.805980392156865,-23.642307692307668,26.245641025641028
R_2sXVfZ8M2bTm0sA,5eb234c6deb70a6af2261837,Strongly disagree,PhD,False,-22.124219457013595,6.439660633484163,"Interestingly, we observed that developers adopt preventative solutions to ensure the up-to-dateness of the project's documentation. For example, some projects have added documentation up-to-dateness as one of the items to check in the contribution to-do list, and others have pushed this forward by making Javadoc update mandatory for pull request acceptance.","Some developers adopt preventative solutions to ensure the documentation up-to-dateness, adding documentation up-to-dateness as one of the items to check in the contribution to-do list, or even pushing this forward by making Javadoc update mandatory for pull request acceptance.",-1.5180882352940728,19.805980392156865,-23.642307692307668,26.245641025641028
R_RfYDkz12aApKVuF,5eb234c6deb70a6af2261837,Somewhat disagree,Bachelor's degree,False,-22.124219457013595,6.439660633484163,"Interestingly, we observed that developers adopt preventative solutions to ensure the up-to-dateness of the project's documentation. For example, some projects have added documentation up-to-dateness as one of the items to check in the contribution to-do list, and others have pushed this forward by making Javadoc update mandatory for pull request acceptance.","Some developers adopt preventative solutions to ensure the documentation up-to-dateness, adding documentation up-to-dateness as one of the items to check in the contribution to-do list, or even pushing this forward by making Javadoc update mandatory for pull request acceptance.",-1.5180882352940728,19.805980392156865,-23.642307692307668,26.245641025641028
R_2t3j9LGzc1rnx28,5eb234c6deb70a6af2261837,Strongly agree,PhD,True,-22.124219457013595,6.439660633484163,"Interestingly, we observed that developers adopt preventative solutions to ensure the up-to-dateness of the project's documentation. For example, some projects have added documentation up-to-dateness as one of the items to check in the contribution to-do list, and others have pushed this forward by making Javadoc update mandatory for pull request acceptance.","Some developers adopt preventative solutions to ensure the documentation up-to-dateness, adding documentation up-to-dateness as one of the items to check in the contribution to-do list, or even pushing this forward by making Javadoc update mandatory for pull request acceptance.",-1.5180882352940728,19.805980392156865,-23.642307692307668,26.245641025641028
R_2azQGqyzdiTkvn2,5eb234c6deb70a6af2261837,Somewhat agree,Professor,False,-22.124219457013595,6.439660633484163,"Interestingly, we observed that developers adopt preventative solutions to ensure the up-to-dateness of the project's documentation. For example, some projects have added documentation up-to-dateness as one of the items to check in the contribution to-do list, and others have pushed this forward by making Javadoc update mandatory for pull request acceptance.","Some developers adopt preventative solutions to ensure the documentation up-to-dateness, adding documentation up-to-dateness as one of the items to check in the contribution to-do list, or even pushing this forward by making Javadoc update mandatory for pull request acceptance.",-1.5180882352940728,19.805980392156865,-23.642307692307668,26.245641025641028
R_2ALKUVr0LclXonG,5eb234c6deb70a6af2261837,Somewhat agree,Master's degree,True,-22.124219457013595,6.439660633484163,"Interestingly, we observed that developers adopt preventative solutions to ensure the up-to-dateness of the project's documentation. For example, some projects have added documentation up-to-dateness as one of the items to check in the contribution to-do list, and others have pushed this forward by making Javadoc update mandatory for pull request acceptance.","Some developers adopt preventative solutions to ensure the documentation up-to-dateness, adding documentation up-to-dateness as one of the items to check in the contribution to-do list, or even pushing this forward by making Javadoc update mandatory for pull request acceptance.",-1.5180882352940728,19.805980392156865,-23.642307692307668,26.245641025641028
R_eSf9paDm2rsJ9sd,5eb234c6deb70a6af2261837,Neither agree nor disagree,PhD,False,-22.124219457013595,6.439660633484163,"Interestingly, we observed that developers adopt preventative solutions to ensure the up-to-dateness of the project's documentation. For example, some projects have added documentation up-to-dateness as one of the items to check in the contribution to-do list, and others have pushed this forward by making Javadoc update mandatory for pull request acceptance.","Some developers adopt preventative solutions to ensure the documentation up-to-dateness, adding documentation up-to-dateness as one of the items to check in the contribution to-do list, or even pushing this forward by making Javadoc update mandatory for pull request acceptance.",-1.5180882352940728,19.805980392156865,-23.642307692307668,26.245641025641028
R_2sXVfZ8M2bTm0sA,5eb23451deb70a6af224d789,Strongly agree,PhD,False,-24.218636363636392,6.607575757575756,"In addition to that, we used lexical patterns to identify candidate remedy commits. While these lexical patterns can return false positives, these have been excluded in our study through manual validation, thus do not influencing our findings in any way.","While the lexical pattern defined to automatically identify remedy commits can return false positives, these have been excluded in our study through manual validation, thus do not influencing our findings in any way.",25.795000000000044,14.630000000000003,1.5763636363636522,21.237575757575758
R_2t3j9LGzc1rnx28,5eb23451deb70a6af224d789,Strongly agree,PhD,True,-24.218636363636392,6.607575757575756,"In addition to that, we used lexical patterns to identify candidate remedy commits. While these lexical patterns can return false positives, these have been excluded in our study through manual validation, thus do not influencing our findings in any way.","While the lexical pattern defined to automatically identify remedy commits can return false positives, these have been excluded in our study through manual validation, thus do not influencing our findings in any way.",25.795000000000044,14.630000000000003,1.5763636363636522,21.237575757575758
R_2sXVfZ8M2bTm0sA,5eb23455deb70a6af22507c3,Strongly disagree,PhD,False,-13.70081672893312,3.691388542963887,"For instance, in a commit of QR Code generator a comment describing how an array element of the QR code is calculated was fixed (following a copy-paste mistake). In WordPress for Android, the previously misleading comment of the ""getPath()"" method was replaced from ""descendants must implement this to send their specific request to the stats api"" to ""descendants must implement this to return their specific path to the stats rest api"". We also observed interesting cases when the fix was in an example code inside the comment (see).","In WordPress for Android, the previously misleading comment of the ""getPath()"" method was replaced from ""descendants must implement this to send their specific request to the stats api"" to ""descendants must implement this to return their specific path to the stats rest api"". We also observed interesting cases in which the comment was fixed to update a code usage example reported in the comment and not aligned with the actual code implementation (see).",38.62530303030303,15.159090909090912,24.92448630136991,18.8504794520548
R_2ASVLC9oTQeLJaR,5eb23455deb70a6af22507c3,Somewhat disagree,Bachelor's degree,False,-13.70081672893312,3.691388542963887,"For instance, in a commit of QR Code generator a comment describing how an array element of the QR code is calculated was fixed (following a copy-paste mistake). In WordPress for Android, the previously misleading comment of the ""getPath()"" method was replaced from ""descendants must implement this to send their specific request to the stats api"" to ""descendants must implement this to return their specific path to the stats rest api"". We also observed interesting cases when the fix was in an example code inside the comment (see).","In WordPress for Android, the previously misleading comment of the ""getPath()"" method was replaced from ""descendants must implement this to send their specific request to the stats api"" to ""descendants must implement this to return their specific path to the stats rest api"". We also observed interesting cases in which the comment was fixed to update a code usage example reported in the comment and not aligned with the actual code implementation (see).",38.62530303030303,15.159090909090912,24.92448630136991,18.8504794520548
R_eSf9paDm2rsJ9sd,5eb23455deb70a6af22507c3,Neither agree nor disagree,PhD,True,-13.70081672893312,3.691388542963887,"For instance, in a commit of QR Code generator a comment describing how an array element of the QR code is calculated was fixed (following a copy-paste mistake). In WordPress for Android, the previously misleading comment of the ""getPath()"" method was replaced from ""descendants must implement this to send their specific request to the stats api"" to ""descendants must implement this to return their specific path to the stats rest api"". We also observed interesting cases when the fix was in an example code inside the comment (see).","In WordPress for Android, the previously misleading comment of the ""getPath()"" method was replaced from ""descendants must implement this to send their specific request to the stats api"" to ""descendants must implement this to return their specific path to the stats rest api"". We also observed interesting cases in which the comment was fixed to update a code usage example reported in the comment and not aligned with the actual code implementation (see).",38.62530303030303,15.159090909090912,24.92448630136991,18.8504794520548
R_1hySrlplH6qf42Z,5eb23455deb70a6af22507c3,Strongly disagree,Master's degree,False,-13.70081672893312,3.691388542963887,"For instance, in a commit of QR Code generator a comment describing how an array element of the QR code is calculated was fixed (following a copy-paste mistake). In WordPress for Android, the previously misleading comment of the ""getPath()"" method was replaced from ""descendants must implement this to send their specific request to the stats api"" to ""descendants must implement this to return their specific path to the stats rest api"". We also observed interesting cases when the fix was in an example code inside the comment (see).","In WordPress for Android, the previously misleading comment of the ""getPath()"" method was replaced from ""descendants must implement this to send their specific request to the stats api"" to ""descendants must implement this to return their specific path to the stats rest api"". We also observed interesting cases in which the comment was fixed to update a code usage example reported in the comment and not aligned with the actual code implementation (see).",38.62530303030303,15.159090909090912,24.92448630136991,18.8504794520548
R_2QiKL3vV8VYIJkJ,5eb23455deb70a6af22507c3,Somewhat disagree,Bachelor's degree,True,-13.70081672893312,3.691388542963887,"For instance, in a commit of QR Code generator a comment describing how an array element of the QR code is calculated was fixed (following a copy-paste mistake). In WordPress for Android, the previously misleading comment of the ""getPath()"" method was replaced from ""descendants must implement this to send their specific request to the stats api"" to ""descendants must implement this to return their specific path to the stats rest api"". We also observed interesting cases when the fix was in an example code inside the comment (see).","In WordPress for Android, the previously misleading comment of the ""getPath()"" method was replaced from ""descendants must implement this to send their specific request to the stats api"" to ""descendants must implement this to return their specific path to the stats rest api"". We also observed interesting cases in which the comment was fixed to update a code usage example reported in the comment and not aligned with the actual code implementation (see).",38.62530303030303,15.159090909090912,24.92448630136991,18.8504794520548
R_RfYDkz12aApKVuF,5eb23452deb70a6af224face,Somewhat agree,Bachelor's degree,True,-17.53595142602495,4.4126336898395735,"Sojer and Henkel focused on the legal and economic risks of code reuse from the Internet. They surveyed . They found that ""as is"" or ad-hoc reuse is a common practice in commercial software development.","Sojer and Henkel focused on the legal and economic risks of code reuse from the Internet. They surveyed 869 professional software developers to investigate if the reuse of code snippets from internet is a common practice in commercial software development. They found that the 88% developers reuse internet code and the 19% of them consider reuse as a very important activity for their work. Furthermore, the analysis shows a growth in the importance of internet code reuse in recent years.",51.01401960784315,8.959411764705884,33.4780681818182,13.372045454545457
R_1OkIm6nj0z1aQC9,5eb23452deb70a6af224face,Strongly disagree,Master's degree,True,-17.53595142602495,4.4126336898395735,"Sojer and Henkel focused on the legal and economic risks of code reuse from the Internet. They surveyed . They found that ""as is"" or ad-hoc reuse is a common practice in commercial software development.","Sojer and Henkel focused on the legal and economic risks of code reuse from the Internet. They surveyed 869 professional software developers to investigate if the reuse of code snippets from internet is a common practice in commercial software development. They found that the 88% developers reuse internet code and the 19% of them consider reuse as a very important activity for their work. Furthermore, the analysis shows a growth in the importance of internet code reuse in recent years.",51.01401960784315,8.959411764705884,33.4780681818182,13.372045454545457
R_2ASVLC9oTQeLJaR,5eb23452deb70a6af224face,Somewhat agree,Bachelor's degree,True,-17.53595142602495,4.4126336898395735,"Sojer and Henkel focused on the legal and economic risks of code reuse from the Internet. They surveyed . They found that ""as is"" or ad-hoc reuse is a common practice in commercial software development.","Sojer and Henkel focused on the legal and economic risks of code reuse from the Internet. They surveyed 869 professional software developers to investigate if the reuse of code snippets from internet is a common practice in commercial software development. They found that the 88% developers reuse internet code and the 19% of them consider reuse as a very important activity for their work. Furthermore, the analysis shows a growth in the importance of internet code reuse in recent years.",51.01401960784315,8.959411764705884,33.4780681818182,13.372045454545457
R_2fv6Pk7Rjmr7FVf,5eb23452deb70a6af224face,Neither agree nor disagree,PhD,False,-17.53595142602495,4.4126336898395735,"Sojer and Henkel focused on the legal and economic risks of code reuse from the Internet. They surveyed . They found that ""as is"" or ad-hoc reuse is a common practice in commercial software development.","Sojer and Henkel focused on the legal and economic risks of code reuse from the Internet. They surveyed 869 professional software developers to investigate if the reuse of code snippets from internet is a common practice in commercial software development. They found that the 88% developers reuse internet code and the 19% of them consider reuse as a very important activity for their work. Furthermore, the analysis shows a growth in the importance of internet code reuse in recent years.",51.01401960784315,8.959411764705884,33.4780681818182,13.372045454545457
